filename,leftEyeX,leftEyeY,rightEyeX,rightEyeY,noseX,noseY
irface_sub020_seq03_frm00572.jpg_lfb.png,521,283,602,284,562,347
irface_sub020_seq03_frm00615.jpg_lfb.png,314,300,383,261,369,313
irface_sub020_seq03_frm00786.jpg_lfb.png,510,293,590,295,559,360
irface_sub020_seq03_frm01040.jpg_lfb.png,802,365,850,424,805,442
irface_sub020_seq03_frm01121.jpg_lfb.png,459,299,544,299,497,364
irface_sub021_seq02_frm00111.jpg_lfb.png,495,330,554,335,560,354
irface_sub021_seq02_frm00163.jpg_lfb.png,444,331,501,331,471,344
irface_sub021_seq02_frm00206.jpg_lfb.png,376,326,436,326,366,342
irface_sub021_seq02_frm00446.jpg_lfb.png,337,379,385,381,316,430
irface_sub021_seq02_frm00452.jpg_lfb.png,359,382,415,381,353,432
irface_sub021_seq02_frm00461.jpg_lfb.png,384,385,444,381,395,435
irface_sub021_seq02_frm00467.jpg_lfb.png,400,382,461,381,416,433
irface_sub021_seq02_frm00473.jpg_lfb.png,416,384,480,382,449,427
irface_sub021_seq02_frm00479.jpg_lfb.png,440,383,502,381,481,434
irface_sub021_seq02_frm00487.jpg_lfb.png,472,382,533,382,526,436
irface_sub021_seq02_frm00495.jpg_lfb.png,505,383,558,383,566,431
irface_sub021_seq02_frm00500.jpg_lfb.png,521,383,573,382,587,432
irface_sub021_seq02_frm00662.jpg_lfb.png,534,499,598,502,578,581
irface_sub021_seq02_frm00669.jpg_lfb.png,467,502,532,510,491,584
irface_sub021_seq02_frm00682.jpg_lfb.png,361,495,421,512,361,576
irface_sub021_seq03_frm01050.jpg_lfb.png,435,329,497,328,458,382
irface_sub021_seq03_frm01055.jpg_lfb.png,433,327,495,323,458,379
irface_sub021_seq03_frm01075.jpg_lfb.png,432,311,498,310,469,363
irface_sub022_seq02_frm00100.jpg_lfb.png,568,324,619,329,608,342
irface_sub022_seq02_frm00116.jpg_lfb.png,530,327,594,331,561,348
irface_sub022_seq02_frm00130.jpg_lfb.png,506,334,556,331,507,345
irface_sub022_seq02_frm00236.jpg_lfb.png,411,387,462,386,401,437
irface_sub022_seq02_frm00241.jpg_lfb.png,421,386,484,384,422,441
irface_sub022_seq02_frm00248.jpg_lfb.png,446,384,513,380,455,435
irface_sub022_seq02_frm00257.jpg_lfb.png,464,386,543,388,495,436
irface_sub022_seq02_frm00267.jpg_lfb.png,499,386,573,388,537,435
irface_sub022_seq02_frm00281.jpg_lfb.png,537,382,608,381,582,424
irface_sub022_seq02_frm00292.jpg_lfb.png,573,382,636,386,634,435
irface_sub022_seq02_frm00301.jpg_lfb.png,600,382,654,385,664,436
irface_sub022_seq02_frm00310.jpg_lfb.png,625,389,671,392,686,438
irface_sub022_seq02_frm00428.jpg_lfb.png,567,470,634,477,604,546
irface_sub022_seq02_frm00438.jpg_lfb.png,516,471,600,471,558,541
irface_sub022_seq02_frm00460.jpg_lfb.png,435,464,502,467,455,527
irface_sub022_seq06_frm00441.png_lfb.png,513,378,580,374,553,457
irface_sub022_seq06_frm00441.png_lfb.pts,513,378,580,374,553,457
irface_sub022_seq06_frm00759.png_lfb.png,518,378,590,376,558,456
irface_sub022_seq06_frm00759.png_lfb.pts,518,378,590,376,558,456
irface_sub022_seq06_frm01064.png_lfb.png,521,385,592,387,559,460
irface_sub022_seq06_frm01064.png_lfb.pts,521,385,592,387,559,460
irface_sub022_seq06_frm01291.png_lfb.png,513,361,583,362,549,424
irface_sub022_seq06_frm01291.png_lfb.pts,513,361,583,362,549,424
irface_sub022_seq06_frm01568.png_lfb.png,512,396,586,393,551,477
irface_sub022_seq06_frm01568.png_lfb.pts,512,396,586,393,551,477
irface_sub022_seq06_frm01785.png_lfb.png,505,387,582,387,545,465
irface_sub022_seq06_frm01785.png_lfb.pts,505,387,582,387,545,465
irface_sub022_seq06_frm02017.png_lfb.png,513,377,582,376,548,449
irface_sub022_seq06_frm02017.png_lfb.pts,513,377,582,376,548,449
irface_sub022_seq07_frm00001.jpg_lfb.png,484,381,582,376,536,465
irface_sub022_seq07_frm00167.jpg_lfb.png,471,388,562,379,515,462
irface_sub022_seq07_frm00333.jpg_lfb.png,475,389,567,381,518,468
irface_sub022_seq07_frm00461.jpg_lfb.png,491,369,573,361,531,437
irface_sub022_seq07_frm00503.jpg_lfb.png,480,381,566,371,525,458
irface_sub022_seq07_frm00544.jpg_lfb.png,477,381,564,369,522,454
irface_sub022_seq07_frm00677.jpg_lfb.png,476,389,560,378,523,463
irface_sub022_seq07_frm00764.jpg_lfb.png,470,382,552,371,515,451
irface_sub022_seq07_frm00850.jpg_lfb.png,472,385,552,375,516,454
irface_sub022_seq07_frm00938.jpg_lfb.png,480,378,557,370,526,452
irface_sub022_seq07_frm00941.jpg_lfb.png,483,378,555,370,528,449
irface_sub022_seq07_frm00943.jpg_lfb.png,483,378,555,370,528,449
irface_sub022_seq07_frm01267.jpg_lfb.png,493,375,574,365,535,438
irface_sub022_seq07_frm01272.jpg_lfb.png,491,373,573,365,535,445
irface_sub022_seq07_frm01277.jpg_lfb.png,487,371,579,367,535,443
irface_sub022_seq07_frm01485.jpg_lfb.png,510,379,594,379,552,460
irface_sub022_seq07_frm01489.jpg_lfb.png,508,379,589,377,548,458
irface_sub022_seq07_frm01492.jpg_lfb.png,501,375,603,374,548,450
irface_sub022_seq07_frm01971.jpg_lfb.png,540,353,619,359,585,418
irface_sub022_seq07_frm01990.jpg_lfb.png,538,350,615,352,579,419
irface_sub022_seq07_frm02008.jpg_lfb.png,534,349,632,353,580,418
irface_sub022_seq07_frm02248.jpg_lfb.png,530,380,612,385,570,460
irface_sub022_seq07_frm02266.jpg_lfb.png,531,381,612,382,567,463
irface_sub022_seq07_frm02283.jpg_lfb.png,525,381,619,389,567,468
irface_sub023_seq02_frm00068.jpg_lfb.png,557,338,617,333,614,353
irface_sub023_seq02_frm00099.jpg_lfb.png,511,339,576,335,560,360
irface_sub023_seq02_frm00128.jpg_lfb.png,461,339,517,334,473,363
irface_sub023_seq02_frm00269.jpg_lfb.png,429,370,485,366,419,402
irface_sub023_seq02_frm00277.jpg_lfb.png,438,369,493,368,432,404
irface_sub023_seq02_frm00291.jpg_lfb.png,462,372,523,370,475,420
irface_sub023_seq02_frm00307.jpg_lfb.png,486,371,552,366,515,417
irface_sub023_seq02_frm00318.jpg_lfb.png,517,367,577,365,554,411
irface_sub023_seq02_frm00334.jpg_lfb.png,543,367,606,363,591,407
irface_sub023_seq02_frm00355.jpg_lfb.png,579,369,639,366,638,408
irface_sub023_seq02_frm00363.jpg_lfb.png,592,364,649,364,649,408
irface_sub023_seq02_frm00372.jpg_lfb.png,610,365,663,365,673,407
irface_sub023_seq02_frm00539.jpg_lfb.png,606,465,672,458,658,520
irface_sub023_seq02_frm00562.jpg_lfb.png,527,468,603,468,564,531
irface_sub023_seq02_frm00581.jpg_lfb.png,449,468,522,473,478,538
irface_sub024_seq02_frm00134.jpg_lfb.png,548,364,616,360,632,406
irface_sub024_seq02_frm00202.jpg_lfb.png,486,365,569,364,543,413
irface_sub024_seq02_frm00273.jpg_lfb.png,426,360,494,359,424,398
irface_sub024_seq02_frm00352.jpg_lfb.png,369,399,427,396,354,447
irface_sub024_seq02_frm00362.jpg_lfb.png,392,394,453,390,385,446
irface_sub024_seq02_frm00372.jpg_lfb.png,412,388,485,390,426,451
irface_sub024_seq02_frm00386.jpg_lfb.png,440,390,521,389,472,456
irface_sub024_seq02_frm00401.jpg_lfb.png,463,390,542,388,504,449
irface_sub024_seq02_frm00413.jpg_lfb.png,485,390,564,390,534,453
irface_sub024_seq02_frm00432.jpg_lfb.png,523,392,601,390,591,453
irface_sub024_seq02_frm00439.jpg_lfb.png,541,392,618,392,620,448
irface_sub024_seq02_frm00448.jpg_lfb.png,558,390,632,392,646,448
irface_sub024_seq02_frm00548.jpg_lfb.png,553,467,628,461,628,543
irface_sub024_seq02_frm00574.jpg_lfb.png,476,468,567,464,533,552
irface_sub024_seq02_frm00598.jpg_lfb.png,391,467,477,465,421,555
irface_sub024_seq03_frm00086.jpg_lfb.png,482,358,553,354,540,397
irface_sub024_seq03_frm00151.jpg_lfb.png,490,390,564,393,536,452
irface_sub024_seq03_frm00158.jpg_lfb.png,482,414,557,410,534,493
irface_sub024_seq03_frm00163.jpg_lfb.png,484,433,554,423,537,518
irface_sub024_seq03_frm00712.jpg_lfb.png,479,394,537,388,499,449
irface_sub024_seq03_frm00719.jpg_lfb.png,474,397,539,392,514,448
irface_sub024_seq03_frm00724.jpg_lfb.png,481,396,547,388,531,450
irface_sub024_seq03_frm00841.jpg_lfb.png,526,421,590,422,533,494
irface_sub024_seq03_frm00852.jpg_lfb.png,490,426,551,421,526,494
irface_sub024_seq06_frm00460.png_lfb.png,488,384,568,374,540,483
irface_sub024_seq06_frm00460.png_lfb.pts,488,384,568,374,540,483
irface_sub024_seq06_frm00640.png_lfb.png,486,382,570,379,538,489
irface_sub024_seq06_frm00640.png_lfb.pts,486,382,570,379,538,489
irface_sub024_seq06_frm00812.png_lfb.png,476,389,578,382,523,484
irface_sub024_seq06_frm00812.png_lfb.pts,476,389,578,382,523,484
irface_sub024_seq06_frm00985.png_lfb.png,490,393,568,391,529,491
irface_sub024_seq06_frm00985.png_lfb.pts,490,393,568,391,529,491
irface_sub024_seq06_frm01137.png_lfb.png,477,392,572,386,527,494
irface_sub024_seq06_frm01137.png_lfb.pts,477,392,572,386,527,494
irface_sub024_seq06_frm01308.png_lfb.png,476,385,566,382,523,490
irface_sub024_seq06_frm01308.png_lfb.pts,476,385,566,382,523,490
irface_sub024_seq06_frm01501.png_lfb.png,485,351,568,350,522,440
irface_sub024_seq06_frm01501.png_lfb.pts,485,351,568,350,522,440
irface_sub024_seq07_frm00050.jpg_lfb.png,477,359,590,355,533,462
irface_sub024_seq07_frm00191.jpg_lfb.png,473,365,584,359,528,466
irface_sub024_seq07_frm00331.jpg_lfb.png,469,366,587,361,527,475
irface_sub024_seq07_frm00423.jpg_lfb.png,487,351,589,348,537,447
irface_sub024_seq07_frm00466.jpg_lfb.png,496,349,593,350,541,445
irface_sub024_seq07_frm00509.jpg_lfb.png,477,358,587,354,527,455
irface_sub024_seq07_frm00582.jpg_lfb.png,465,364,570,357,520,457
irface_sub024_seq07_frm00625.jpg_lfb.png,468,378,568,374,517,473
irface_sub024_seq07_frm00668.jpg_lfb.png,464,391,579,386,515,483
irface_sub024_seq07_frm00786.jpg_lfb.png,467,356,563,351,513,453
irface_sub024_seq07_frm00814.jpg_lfb.png,482,347,576,347,525,445
irface_sub024_seq07_frm00842.jpg_lfb.png,478,349,577,347,523,448
irface_sub024_seq07_frm00953.jpg_lfb.png,475,371,567,366,512,476
irface_sub024_seq07_frm01007.jpg_lfb.png,482,351,575,346,523,447
irface_sub024_seq07_frm01061.jpg_lfb.png,473,352,576,357,523,455
irface_sub024_seq07_frm01146.jpg_lfb.png,469,376,569,371,512,470
irface_sub024_seq07_frm01188.jpg_lfb.png,488,380,582,374,533,478
irface_sub024_seq07_frm01230.jpg_lfb.png,477,378,587,381,531,492
irface_sub024_seq07_frm01341.jpg_lfb.png,484,365,579,364,524,473
irface_sub024_seq07_frm01387.jpg_lfb.png,475,357,572,353,517,452
irface_sub024_seq07_frm01432.jpg_lfb.png,468,355,573,351,515,447
irface_sub024_seq07_frm01550.jpg_lfb.png,467,374,570,371,514,476
irface_sub024_seq07_frm01588.jpg_lfb.png,468,381,569,377,511,485
irface_sub024_seq07_frm01625.jpg_lfb.png,460,382,569,381,510,484
irface_sub025_seq02_frm00089.jpg_lfb.png,549,332,611,333,610,376
irface_sub025_seq02_frm00103.jpg_lfb.png,504,328,568,330,544,374
irface_sub025_seq02_frm00126.jpg_lfb.png,422,329,485,325,408,371
irface_sub025_seq02_frm00247.jpg_lfb.png,336,386,400,388,323,450
irface_sub025_seq02_frm00257.jpg_lfb.png,375,387,437,389,378,459
irface_sub025_seq02_frm00263.jpg_lfb.png,392,387,460,387,407,460
irface_sub025_seq02_frm00273.jpg_lfb.png,435,382,502,384,453,454
irface_sub025_seq02_frm00284.jpg_lfb.png,476,385,540,384,508,459
irface_sub025_seq02_frm00292.jpg_lfb.png,513,385,580,384,560,460
irface_sub025_seq02_frm00303.jpg_lfb.png,575,382,639,385,649,449
irface_sub025_seq02_frm00308.jpg_lfb.png,599,381,661,381,677,445
irface_sub025_seq02_frm00311.jpg_lfb.png,618,384,677,382,699,445
irface_sub025_seq02_frm00472.jpg_lfb.png,620,433,682,437,681,512
irface_sub025_seq02_frm00497.jpg_lfb.png,495,422,585,430,538,516
irface_sub025_seq02_frm00517.jpg_lfb.png,375,424,451,431,377,502
irface_sub025_seq03_frm00135.jpg_lfb.png,513,375,585,377,540,448
irface_sub025_seq03_frm00525.jpg_lfb.png,548,389,621,390,581,463
irface_sub025_seq03_frm00555.jpg_lfb.png,575,376,647,380,620,450
irface_sub025_seq03_frm00569.jpg_lfb.png,522,399,593,404,539,485
irface_sub025_seq03_frm00712.jpg_lfb.png,516,378,585,381,535,455
irface_sub025_seq03_frm00849.jpg_lfb.png,503,369,571,367,540,438
irface_sub025_seq03_frm01040.jpg_lfb.png,525,379,596,379,556,451
irface_sub025_seq03_frm01096.jpg_lfb.png,605,379,669,385,649,454
irface_sub025_seq03_frm01119.jpg_lfb.png,404,407,462,382,430,459
irface_sub025_seq03_frm01199.jpg_lfb.png,583,378,647,395,600,461
irface_sub025_seq06_frm00427.png_lfb.png,442,315,522,317,486,415
irface_sub025_seq06_frm00427.png_lfb.pts,442,315,522,317,486,415
irface_sub025_seq06_frm00572.png_lfb.png,444,313,524,309,486,404
irface_sub025_seq06_frm00572.png_lfb.pts,444,313,524,309,486,404
irface_sub025_seq06_frm00805.png_lfb.png,435,312,531,315,484,418
irface_sub025_seq06_frm00805.png_lfb.pts,435,312,531,315,484,418
irface_sub025_seq06_frm01136.png_lfb.png,452,306,537,305,496,393
irface_sub025_seq06_frm01136.png_lfb.pts,452,306,537,305,496,393
irface_sub025_seq06_frm01333.png_lfb.png,432,324,534,325,487,410
irface_sub025_seq06_frm01333.png_lfb.pts,432,324,534,325,487,410
irface_sub025_seq06_frm01494.png_lfb.png,443,314,531,317,488,410
irface_sub025_seq06_frm01494.png_lfb.pts,443,314,531,317,488,410
irface_sub025_seq06_frm01673.png_lfb.png,436,278,523,275,479,359
irface_sub025_seq06_frm01673.png_lfb.pts,436,278,523,275,479,359
irface_sub025_seq07_frm00001.jpg_lfb.png,420,329,518,324,474,418
irface_sub025_seq07_frm00159.jpg_lfb.png,410,330,510,330,462,421
irface_sub025_seq07_frm00317.jpg_lfb.png,421,330,521,329,471,419
irface_sub025_seq07_frm00431.jpg_lfb.png,415,317,511,316,468,414
irface_sub025_seq07_frm00479.jpg_lfb.png,412,323,506,317,463,417
irface_sub025_seq07_frm00527.jpg_lfb.png,421,325,519,318,472,411
irface_sub025_seq07_frm00619.jpg_lfb.png,415,331,508,324,465,421
irface_sub025_seq07_frm00672.jpg_lfb.png,409,346,499,334,461,438
irface_sub025_seq07_frm00724.jpg_lfb.png,418,348,504,334,466,443
irface_sub025_seq07_frm00831.jpg_lfb.png,439,300,524,292,490,381
irface_sub025_seq07_frm00882.jpg_lfb.png,450,302,536,293,496,384
irface_sub025_seq07_frm00932.jpg_lfb.png,452,309,539,300,501,399
irface_sub025_seq07_frm01053.jpg_lfb.png,493,327,581,328,541,420
irface_sub025_seq07_frm01116.jpg_lfb.png,535,316,621,322,580,408
irface_sub025_seq07_frm01178.jpg_lfb.png,513,317,613,326,569,413
irface_sub025_seq07_frm01285.jpg_lfb.png,452,323,554,322,505,412
irface_sub025_seq07_frm01352.jpg_lfb.png,453,333,547,331,503,436
irface_sub025_seq07_frm01418.jpg_lfb.png,446,332,555,330,507,426
irface_sub025_seq07_frm01498.jpg_lfb.png,466,333,574,335,519,433
irface_sub025_seq07_frm01545.jpg_lfb.png,512,320,607,326,559,423
irface_sub025_seq07_frm01592.jpg_lfb.png,488,321,597,328,544,418
irface_sub025_seq07_frm01705.jpg_lfb.png,429,337,527,319,485,418
irface_sub025_seq07_frm01744.jpg_lfb.png,416,334,510,321,465,422
irface_sub025_seq07_frm01783.jpg_lfb.png,412,312,513,295,467,392
irface_sub026_seq02_frm00054.jpg_lfb.png,541,363,603,357,607,398
irface_sub026_seq02_frm00075.jpg_lfb.png,489,366,552,359,529,403
irface_sub026_seq02_frm00104.jpg_lfb.png,431,361,489,357,429,397
irface_sub026_seq02_frm00190.jpg_lfb.png,401,393,458,394,399,440
irface_sub026_seq02_frm00196.jpg_lfb.png,427,396,489,394,436,444
irface_sub026_seq02_frm00202.jpg_lfb.png,441,397,503,396,466,455
irface_sub026_seq02_frm00217.jpg_lfb.png,470,401,535,396,501,454
irface_sub026_seq02_frm00230.jpg_lfb.png,492,400,559,395,527,448
irface_sub026_seq02_frm00239.jpg_lfb.png,522,394,592,391,573,450
irface_sub026_seq02_frm00263.jpg_lfb.png,551,395,615,392,605,444
irface_sub026_seq02_frm00273.jpg_lfb.png,562,397,623,393,625,444
irface_sub026_seq02_frm00284.jpg_lfb.png,582,398,637,394,650,441
irface_sub026_seq02_frm00449.jpg_lfb.png,591,464,652,464,648,524
irface_sub026_seq02_frm00476.jpg_lfb.png,511,456,595,455,557,519
irface_sub026_seq02_frm00523.jpg_lfb.png,438,448,505,451,458,511
irface_sub026_seq03_frm00098.jpg_lfb.png,552,402,621,414,578,462
irface_sub026_seq03_frm00166.jpg_lfb.png,535,395,602,391,575,451
irface_sub026_seq03_frm00633.jpg_lfb.png,500,405,563,397,523,456
irface_sub026_seq03_frm00643.jpg_lfb.png,500,402,565,397,529,453
irface_sub026_seq03_frm00767.jpg_lfb.png,519,391,586,390,543,443
irface_sub026_seq03_frm00777.jpg_lfb.png,521,379,585,379,545,433
irface_sub026_seq03_frm00800.jpg_lfb.png,509,376,572,371,532,423
irface_sub026_seq03_frm00829.jpg_lfb.png,510,378,574,371,537,424
irface_sub026_seq03_frm01041.jpg_lfb.png,549,391,618,388,595,441
irface_sub027_seq02_frm00142.jpg_lfb.png,564,300,645,309,658,336
irface_sub027_seq02_frm00214.jpg_lfb.png,490,305,581,300,546,339
irface_sub027_seq02_frm00286.jpg_lfb.png,412,304,498,301,412,328
irface_sub027_seq02_frm00450.jpg_lfb.png,369,355,448,343,362,393
irface_sub027_seq02_frm00469.jpg_lfb.png,388,354,469,344,385,395
irface_sub027_seq02_frm00487.jpg_lfb.png,408,354,492,345,413,398
irface_sub027_seq02_frm00512.jpg_lfb.png,430,350,519,344,454,399
irface_sub027_seq02_frm00546.jpg_lfb.png,487,347,579,348,534,400
irface_sub027_seq02_frm00561.jpg_lfb.png,506,348,597,352,566,403
irface_sub027_seq02_frm00586.jpg_lfb.png,546,349,630,350,625,400
irface_sub027_seq02_frm00597.jpg_lfb.png,560,347,644,350,646,398
irface_sub027_seq02_frm00605.jpg_lfb.png,578,347,661,349,669,394
irface_sub027_seq02_frm00772.jpg_lfb.png,597,418,675,424,676,502
irface_sub027_seq02_frm00807.jpg_lfb.png,488,435,589,436,551,527
irface_sub027_seq02_frm00862.jpg_lfb.png,360,447,444,449,377,545
irface_sub027_seq06_frm00636.png_lfb.png,511,416,580,416,549,494
irface_sub027_seq06_frm00636.png_lfb.pts,511,416,580,416,549,494
irface_sub027_seq06_frm00880.png_lfb.png,513,414,588,417,549,487
irface_sub027_seq06_frm00880.png_lfb.pts,513,414,588,417,549,487
irface_sub027_seq06_frm01192.png_lfb.png,516,424,604,427,566,504
irface_sub027_seq06_frm01192.png_lfb.pts,516,424,604,427,566,504
irface_sub027_seq06_frm01424.png_lfb.png,515,422,586,423,552,503
irface_sub027_seq06_frm01424.png_lfb.pts,515,422,586,423,552,503
irface_sub027_seq06_frm01573.png_lfb.png,495,427,586,422,546,490
irface_sub027_seq06_frm01573.png_lfb.pts,495,427,586,422,546,490
irface_sub027_seq06_frm01799.png_lfb.png,507,420,583,422,547,494
irface_sub027_seq06_frm01799.png_lfb.pts,507,420,583,422,547,494
irface_sub027_seq06_frm02091.png_lfb.png,505,409,588,410,550,489
irface_sub027_seq06_frm02091.png_lfb.pts,505,409,588,410,550,489
irface_sub027_seq07_frm00001.jpg_lfb.png,469,412,583,412,532,489
irface_sub027_seq07_frm00157.jpg_lfb.png,474,409,582,413,533,488
irface_sub027_seq07_frm00312.jpg_lfb.png,478,414,585,414,536,497
irface_sub027_seq07_frm00522.jpg_lfb.png,486,411,577,410,538,489
irface_sub027_seq07_frm00632.jpg_lfb.png,483,409,581,412,537,491
irface_sub027_seq07_frm00742.jpg_lfb.png,486,408,580,409,538,490
irface_sub027_seq07_frm00900.jpg_lfb.png,486,415,580,416,538,490
irface_sub027_seq07_frm01025.jpg_lfb.png,490,412,577,413,537,492
irface_sub027_seq07_frm01150.jpg_lfb.png,487,414,584,418,538,498
irface_sub027_seq07_frm01232.jpg_lfb.png,507,421,590,422,558,506
irface_sub027_seq07_frm01233.jpg_lfb.png,506,421,596,424,562,514
irface_sub027_seq07_frm01234.jpg_lfb.png,505,421,596,423,560,504
irface_sub027_seq07_frm01619.jpg_lfb.png,482,418,566,420,528,491
irface_sub027_seq07_frm01708.jpg_lfb.png,472,415,562,418,523,493
irface_sub027_seq07_frm01796.jpg_lfb.png,471,416,572,421,531,488
irface_sub027_seq07_frm01899.jpg_lfb.png,486,429,575,434,537,516
irface_sub027_seq07_frm02013.jpg_lfb.png,483,433,577,434,532,511
irface_sub027_seq07_frm02127.jpg_lfb.png,478,433,583,438,537,512
irface_sub027_seq07_frm02222.jpg_lfb.png,475,427,571,430,529,507
irface_sub027_seq07_frm02309.jpg_lfb.png,470,430,565,432,527,513
irface_sub027_seq07_frm02395.jpg_lfb.png,467,430,565,435,527,510
irface_sub027_seq07_frm02525.jpg_lfb.png,489,440,584,448,547,525
irface_sub027_seq07_frm02632.jpg_lfb.png,495,441,581,445,548,524
irface_sub027_seq07_frm02738.jpg_lfb.png,510,443,617,455,574,526
irface_sub028_seq02_frm00140.jpg_lfb.png,457,286,540,282,525,279
irface_sub028_seq02_frm00164.jpg_lfb.png,443,287,519,284,483,283
irface_sub028_seq02_frm00191.jpg_lfb.png,412,282,493,282,423,278
irface_sub028_seq02_frm00414.jpg_lfb.png,323,353,385,349,305,397
irface_sub028_seq02_frm00422.jpg_lfb.png,340,354,408,344,332,396
irface_sub028_seq02_frm00431.jpg_lfb.png,359,347,431,342,365,394
irface_sub028_seq02_frm00446.jpg_lfb.png,394,344,469,343,425,400
irface_sub028_seq02_frm00453.jpg_lfb.png,415,343,493,343,456,391
irface_sub028_seq02_frm00465.jpg_lfb.png,445,345,525,347,507,398
irface_sub028_seq02_frm00476.jpg_lfb.png,469,347,548,352,546,401
irface_sub028_seq02_frm00481.jpg_lfb.png,476,349,550,350,558,399
irface_sub028_seq02_frm00489.jpg_lfb.png,492,346,563,349,585,396
irface_sub028_seq02_frm00667.jpg_lfb.png,544,501,634,502,616,599
irface_sub028_seq02_frm00686.jpg_lfb.png,453,501,544,510,494,605
irface_sub028_seq02_frm00707.jpg_lfb.png,352,495,445,513,368,602
irface_sub028_seq03_frm00881.jpg_lfb.png,447,400,523,394,499,477
irface_sub028_seq07_frm00001.jpg_lfb.png,427,367,488,369,455,426
irface_sub028_seq07_frm00031.jpg_lfb.png,427,369,489,369,453,428
irface_sub028_seq07_frm00061.jpg_lfb.png,425,370,487,369,453,429
irface_sub028_seq07_frm00076.jpg_lfb.png,435,369,486,370,457,427
irface_sub028_seq07_frm00116.jpg_lfb.png,429,370,485,371,455,427
irface_sub028_seq07_frm00156.jpg_lfb.png,428,375,487,375,455,430
irface_sub028_seq07_frm00279.jpg_lfb.png,427,374,486,373,454,430
irface_sub028_seq07_frm00354.jpg_lfb.png,424,371,485,369,453,428
irface_sub028_seq07_frm00429.jpg_lfb.png,427,372,485,371,452,430
irface_sub028_seq07_frm00517.jpg_lfb.png,432,366,486,366,460,424
irface_sub028_seq07_frm00548.jpg_lfb.png,436,365,489,367,461,425
irface_sub028_seq07_frm00578.jpg_lfb.png,433,367,490,368,459,432
irface_sub028_seq07_frm00735.jpg_lfb.png,435,370,490,371,460,432
irface_sub028_seq07_frm00780.jpg_lfb.png,442,371,496,372,466,427
irface_sub028_seq07_frm00825.jpg_lfb.png,425,372,493,374,457,432
irface_sub028_seq07_frm00957.jpg_lfb.png,429,379,487,378,454,438
irface_sub028_seq07_frm00992.jpg_lfb.png,427,376,488,376,452,438
irface_sub028_seq07_frm01027.jpg_lfb.png,418,375,488,374,449,436
irface_sub028_seq07_frm01188.jpg_lfb.png,435,369,492,369,461,426
irface_sub028_seq07_frm01214.jpg_lfb.png,433,370,490,370,462,427
irface_sub028_seq07_frm01239.jpg_lfb.png,428,368,491,370,460,423
irface_sub028_seq07_frm01367.jpg_lfb.png,433,368,490,367,459,420
irface_sub028_seq07_frm01404.jpg_lfb.png,434,366,490,367,461,419
irface_sub028_seq07_frm01440.jpg_lfb.png,432,364,495,369,460,417
irface_sub029_seq02_frm00164.jpg_lfb.png,492,280,584,289,579,292
irface_sub029_seq02_frm00214.jpg_lfb.png,474,277,563,289,524,286
irface_sub029_seq02_frm00251.jpg_lfb.png,416,274,506,283,422,280
irface_sub029_seq02_frm00371.jpg_lfb.png,325,386,397,388,307,437
irface_sub029_seq02_frm00379.jpg_lfb.png,344,381,430,385,341,432
irface_sub029_seq02_frm00390.jpg_lfb.png,372,374,467,376,387,425
irface_sub029_seq02_frm00406.jpg_lfb.png,413,372,510,373,447,418
irface_sub029_seq02_frm00415.jpg_lfb.png,439,371,541,373,492,420
irface_sub029_seq02_frm00429.jpg_lfb.png,473,368,572,373,534,414
irface_sub029_seq02_frm00456.jpg_lfb.png,547,362,633,368,630,408
irface_sub029_seq02_frm00463.jpg_lfb.png,562,362,644,368,647,407
irface_sub029_seq02_frm00472.jpg_lfb.png,582,358,656,368,666,406
irface_sub029_seq02_frm00636.jpg_lfb.png,597,507,692,511,666,588
irface_sub029_seq02_frm00661.jpg_lfb.png,496,506,606,519,544,600
irface_sub029_seq02_frm00685.jpg_lfb.png,350,520,456,536,384,613
irface_sub029_seq03_frm00040.jpg_lfb.png,432,371,530,359,490,411
irface_sub029_seq03_frm00044.jpg_lfb.png,432,366,531,357,489,406
irface_sub029_seq03_frm00058.jpg_lfb.png,425,338,524,331,478,357
irface_sub029_seq03_frm00970.jpg_lfb.png,502,350,594,360,552,404
irface_sub029_seq03_frm00973.jpg_lfb.png,498,347,592,358,551,401
irface_sub029_seq04_frm00064.jpg_lfb.png,410,402,512,397,468,462
irface_sub029_seq04_frm00084.jpg_lfb.png,469,384,570,397,520,456
irface_sub029_seq04_frm00095.jpg_lfb.png,577,385,666,419,624,461
irface_sub029_seq04_frm00165.jpg_lfb.png,255,438,340,398,289,464
irface_sub029_seq04_frm00195.jpg_lfb.png,335,411,428,391,375,456
irface_sub029_seq04_frm00246.jpg_lfb.png,539,379,630,406,585,445
irface_sub029_seq07_frm00057.jpg_lfb.png,485,407,561,406,523,452
irface_sub029_seq07_frm00063.jpg_lfb.png,487,405,558,404,522,458
irface_sub029_seq07_frm00068.jpg_lfb.png,484,407,555,402,518,451
irface_sub029_seq07_frm00090.jpg_lfb.png,484,407,551,402,518,447
irface_sub029_seq07_frm00128.jpg_lfb.png,477,402,552,397,517,442
irface_sub029_seq07_frm00165.jpg_lfb.png,483,403,554,396,515,446
irface_sub029_seq07_frm00407.jpg_lfb.png,479,412,552,405,515,454
irface_sub029_seq07_frm00441.jpg_lfb.png,474,416,548,409,511,458
irface_sub029_seq07_frm00474.jpg_lfb.png,477,417,543,413,511,462
irface_sub029_seq07_frm00623.jpg_lfb.png,482,407,548,404,513,454
